S0,K,T,type,sigma,mc_price,stderr,ci_low,ci_high,bs_price,abs_error_vs_bs,rel_error_vs_bs
100.0,90.0,0.5,call,0.22,12.793957611866995,0.008894716392838823,12.776523967737031,12.81139125599696,12.782383071694383,0.011574540172611947,0.0009055072209690607
100.0,100.0,1.0,put,0.2,6.8806929325551165,0.015061033703210028,6.8511733064968245,6.910212558613408,6.866891205286137,0.013801727268979214,0.002009894558742191
100.0,110.0,0.25,call,0.18,0.7774452981237845,0.005200933523297388,0.7672514684181216,0.7876391278294473,0.7768935020241834,0.0005517960996010984,0.0007102596406887207
